BASKET_NUM                      ,HSHD_NUM        ,PURCHASE_,PRODUCT_NUM                     ,     SPEND,     UNITS,STORE_R,  WEEK_NUM,YEAR
34675,3411,27-May-19,675761,2.5,1,SOUTH  ,21,2019
34691,2512,26-May-19,6889829,5.98,2,WEST   ,21,2019
34695,2175,26-May-19,1180087,2,2,WEST   ,21,2019
34829,3418,27-May-19,6063063,1.88,1,SOUTH  ,21,2019
34861,4836,28-May-19,6948737,1,1,SOUTH  ,21,2019
34874,2320,28-May-19,298207,1,1,WEST   ,21,2019
34914,3105,27-May-19,566684,5,1,SOUTH  ,21,2019
34953,2371,28-May-19,1351926,2.99,1,WEST   ,21,2019
35039,3398,29-May-19,6234344,3.29,1,SOUTH  ,21,2019
35056,1885,29-May-19,760725,6.29,1,SOUTH  ,21,2019
35127,4594,30-May-19,6607219,3.99,1,WEST   ,21,2019
35209,3314,30-May-19,6417611,8.19,1,SOUTH  ,21,2019
35265,1836,31-May-19,6801379,2.99,1,SOUTH  ,21,2019
35293,1082,31-May-19,6559977,4.59,1,EAST   ,21,2019
35304,1245,31-May-19,2524750,4.49,1,EAST   ,21,2019
35320,4897,01-Jun-19,6681471,3.99,1,SOUTH  ,21,2019
35390,3151,31-May-19,6587665,1.89,1,SOUTH  ,21,2019
35441,2629,01-Jun-19,6483122,5.79,1,WEST   ,21,2019
35447,3889,01-Jun-19,7012977,6.49,1,SOUTH  ,21,2019
35486,438,01-Jun-19,4712462,3.39,1,CENTRAL,21,2019
35526,4183,02-Jun-19,758961,1.99,1,WEST   ,22,2019
35564,1082,02-Jun-19,6733148,2.5,2,EAST   ,22,2019
35851,1015,04-Jun-19,7161555,2.38,2,EAST   ,22,2019
36087,4414,07-Jun-19,6873405,2.89,1,CENTRAL,22,2019
36120,2629,07-Jun-19,7099537,0.99,2,WEST   ,22,2019
36239,4774,07-Jun-19,6734502,5.99,1,WEST   ,22,2019
36313,117,08-Jun-19,80121,4.67,1,EAST   ,22,2019
36327,1567,07-Jun-19,4671165,4.99,1,WEST   ,22,2019
36371,361,09-Jun-19,2461715,-3.99,-1,SOUTH  ,23,2019
36380,3398,09-Jun-19,4790070,8.98,2,SOUTH  ,23,2019
36453,10,09-Jun-19,6259189,12.99,1,EAST   ,23,2019
36499,2629,10-Jun-19,7141576,2.99,1,WEST   ,23,2019
36509,2575,10-Jun-19,1007322,0.79,1,WEST   ,23,2019
36528,3111,11-Jun-19,6555367,2.99,1,SOUTH  ,23,2019
36528,3111,11-Jun-19,6328349,1.99,1,SOUTH  ,23,2019
36555,1545,09-Jun-19,5071736,3.79,1,WEST   ,23,2019
36670,2375,11-Jun-19,2475238,17.99,1,WEST   ,23,2019
36766,3232,11-Jun-19,6242485,0.99,1,EAST   ,23,2019
36851,1526,13-Jun-19,562051,3.49,1,CENTRAL,23,2019
36851,1526,13-Jun-19,7321067,1.67,1,CENTRAL,23,2019
36938,3964,14-Jun-19,7189431,5.79,1,WEST   ,23,2019
36972,4293,14-Jun-19,7829,4.99,1,SOUTH  ,23,2019
36984,60,14-Jun-19,7267789,4.99,1,EAST   ,23,2019
37078,1290,14-Jun-19,6791865,1.18,2,CENTRAL,23,2019
37085,4126,14-Jun-19,5487206,24.37,1,CENTRAL,23,2019
37086,3672,14-Jun-19,6564049,14.97,3,EAST   ,23,2019
37086,3672,14-Jun-19,392889,3.99,1,EAST   ,23,2019
37115,4458,15-Jun-19,7228881,9.49,1,SOUTH  ,23,2019
37156,438,15-Jun-19,6083835,3.59,1,CENTRAL,23,2019
37237,1748,16-Jun-19,1363786,0.77,1,WEST   ,24,2019
37299,1729,16-Jun-19,5865487,5.99,1,CENTRAL,24,2019
37329,1265,16-Jun-19,6714535,7.13,1,EAST   ,24,2019
37373,1836,17-Jun-19,6999049,1.29,1,SOUTH  ,24,2019
37379,4974,17-Jun-19,6853225,4.49,1,CENTRAL,24,2019
37430,159,18-Jun-19,142627,0.64,1,EAST   ,24,2019
37556,3214,19-Jun-19,6527700,7.49,1,SOUTH  ,24,2019
37706,2436,20-Jun-19,6735851,1.99,1,WEST   ,24,2019
37720,4011,20-Jun-19,2607156,3.38,2,SOUTH  ,24,2019
37788,3672,21-Jun-19,5858162,3.29,1,EAST   ,24,2019
37804,1241,21-Jun-19,5927038,0.88,1,EAST   ,24,2019
37888,815,22-Jun-19,6791911,55.92,8,CENTRAL,24,2019
37900,184,22-Jun-19,592745,0.63,1,EAST   ,24,2019
37914,4017,22-Jun-19,5502899,0.29,1,WEST   ,24,2019
37939,4506,22-Jun-19,4996705,7.58,2,SOUTH  ,24,2019
37945,2541,22-Jun-19,5525297,2,1,WEST   ,24,2019
37951,2442,22-Jun-19,6789642,1.99,1,WEST   ,24,2019
37956,2178,22-Jun-19,6720266,6.49,1,SOUTH  ,24,2019
37962,2654,22-Jun-19,2453825,2.49,1,WEST   ,24,2019
37970,4065,22-Jun-19,7018535,2,2,EAST   ,24,2019
37971,438,22-Jun-19,7048301,3.37,1,CENTRAL,24,2019
37975,1895,22-Jun-19,6977831,4.99,1,EAST   ,24,2019
37997,2990,22-Jun-19,640276,2.79,1,CENTRAL,24,2019
37997,2990,22-Jun-19,7014891,2.99,1,CENTRAL,24,2019
37997,2990,22-Jun-19,5684643,0.6,1,CENTRAL,24,2019
38019,3214,23-Jun-19,835700,3.66,1,SOUTH  ,25,2019
38058,4974,23-Jun-19,6948718,2.39,1,CENTRAL,25,2019
38105,3022,24-Jun-19,5866809,2.49,1,SOUTH  ,25,2019
38256,3442,25-Jun-19,6043626,0.57,1,SOUTH  ,25,2019
38257,1904,25-Jun-19,5235568,0,1,EAST   ,25,2019
38317,3881,25-Jun-19,6553962,1,1,SOUTH  ,25,2019
38348,4458,26-Jun-19,6808682,3,4,SOUTH  ,25,2019
38460,4713,26-Jun-19,7155000,0.37,1,SOUTH  ,25,2019
38601,3474,27-Jun-19,6560467,1.79,1,SOUTH  ,25,2019
38602,3603,27-Jun-19,7226398,2.18,2,SOUTH  ,25,2019
38775,2102,29-Jun-19,7139253,2.79,1,SOUTH  ,25,2019
38956,1187,30-Jun-19,7134043,2.19,1,EAST   ,26,2019
39018,3044,01-Jul-19,37929,3.99,1,EAST   ,26,2019
39233,2639,03-Jul-19,7061302,3.58,2,WEST   ,26,2019
39249,3842,03-Jul-19,6082907,1.99,1,SOUTH  ,26,2019
39396,4005,04-Jul-19,7226488,1.25,1,WEST   ,26,2019
39713,1924,07-Jul-19,6339091,3.79,1,SOUTH  ,27,2019
39767,1277,07-Jul-19,637645,1.99,1,CENTRAL,27,2019
39909,3220,09-Jul-19,606376,1.77,1,SOUTH  ,27,2019
40010,4420,09-Jul-19,6789988,6.99,1,EAST   ,27,2019
40082,2375,09-Jul-19,7255335,0.43,1,WEST   ,27,2019
40175,2638,11-Jul-19,6573584,3,1,WEST   ,27,2019
40192,2260,11-Jul-19,7288317,0.6,1,WEST   ,27,2019
40196,3214,11-Jul-19,7262101,3.78,2,SOUTH  ,27,2019
40226,4778,12-Jul-19,6887750,0.23,1,WEST   ,27,2019
40226,4778,12-Jul-19,2494221,3.58,2,WEST   ,27,2019
40266,3881,12-Jul-19,7091053,1.79,1,SOUTH  ,27,2019
40463,2420,13-Jul-19,6403084,7.79,1,WEST   ,27,2019
40644,3819,14-Jul-19,73302,3.19,1,SOUTH  ,28,2019
40719,616,15-Jul-19,7291867,1.99,1,CENTRAL,28,2019
40795,3893,16-Jul-19,6936551,3.52,4,SOUTH  ,28,2019
40901,2654,16-Jul-19,5691613,2.5,1,WEST   ,28,2019
41001,2143,17-Jul-19,6027941,3.29,1,EAST   ,28,2019
41056,3220,19-Jul-19,6765808,7.99,1,SOUTH  ,28,2019
41101,1137,18-Jul-19,5340655,8.99,1,EAST   ,28,2019
41186,4065,19-Jul-19,920914,2.79,1,EAST   ,28,2019
41218,210,20-Jul-19,6166471,1.5,2,EAST   ,28,2019
41218,210,20-Jul-19,6408494,3.38,2,EAST   ,28,2019
41229,1924,20-Jul-19,1437195,2.05,1,SOUTH  ,28,2019
41240,4778,20-Jul-19,5948862,1.39,1,WEST   ,28,2019
41275,1241,19-Jul-19,5352621,1.45,1,EAST   ,28,2019
41311,3398,20-Jul-19,576014,5.49,1,SOUTH  ,28,2019
41384,3784,21-Jul-19,576290,2.87,1,CENTRAL,29,2019
41407,361,21-Jul-19,6076768,7.98,2,SOUTH  ,29,2019
41436,632,21-Jul-19,5313400,2.99,1,CENTRAL,29,2019
41464,4005,22-Jul-19,3325542,6.98,1,WEST   ,29,2019
41556,3635,22-Jul-19,5457533,3.27,3,SOUTH  ,29,2019
41557,1873,22-Jul-19,5147893,2.88,1,CENTRAL,29,2019
41572,789,23-Jul-19,6334023,6.58,2,CENTRAL,29,2019
41626,1270,22-Jul-19,5009462,4.76,1,CENTRAL,29,2019
41660,1836,23-Jul-19,6322060,3.99,1,SOUTH  ,29,2019
41708,2652,23-Jul-19,6936943,5.22,6,WEST   ,29,2019
41716,2629,23-Jul-19,585927,2.99,1,WEST   ,29,2019
41719,183,23-Jul-19,420432,4.99,1,EAST   ,29,2019
41787,2244,24-Jul-19,4776769,7.98,2,CENTRAL,29,2019
41847,2442,25-Jul-19,2491422,3.26,1,WEST   ,29,2019
42085,1241,27-Jul-19,5948952,4.49,1,EAST   ,29,2019
42101,1545,27-Jul-19,7027466,1.25,1,WEST   ,29,2019
42117,3785,27-Jul-19,151859,2.79,1,EAST   ,29,2019
42131,117,26-Jul-19,6769922,2.89,1,EAST   ,29,2019
42139,3358,27-Jul-19,3670206,3.34,2,SOUTH  ,29,2019
42192,136,27-Jul-19,587528,3.59,1,EAST   ,29,2019
42233,2986,28-Jul-19,5735559,2.49,1,SOUTH  ,30,2019
42267,2745,27-Jul-19,6001772,5.99,1,WEST   ,29,2019
42269,3151,27-Jul-19,95748,1.59,1,CENTRAL,29,2019
42291,2710,28-Jul-19,6288941,8.85,1,WEST   ,30,2019
42298,4713,28-Jul-19,5713164,4.79,1,SOUTH  ,30,2019
42443,4987,30-Jul-19,7017898,2.98,2,CENTRAL,30,2019
42468,2024,29-Jul-19,7044166,0.85,1,WEST   ,30,2019
42584,4218,30-Jul-19,2808956,1.89,1,EAST   ,30,2019
42657,1012,31-Jul-19,2903197,4.33,1,EAST   ,30,2019
42731,3655,01-Aug-19,5757539,4.49,1,SOUTH  ,30,2019
42791,525,02-Aug-19,7151433,2.58,2,CENTRAL,30,2019
42907,2004,02-Aug-19,7054628,3.79,1,EAST   ,30,2019
42954,1275,03-Aug-19,5289124,1.79,1,EAST   ,30,2019
43073,2512,04-Aug-19,6681290,1.16,1,WEST   ,31,2019
43092,2375,04-Aug-19,1222831,5.11,1,WEST   ,31,2019
43111,1618,04-Aug-19,6462731,5,4,WEST   ,31,2019
43116,3784,04-Aug-19,7335167,5.98,2,CENTRAL,31,2019
43168,3940,04-Aug-19,6910510,3,2,EAST   ,31,2019
43175,682,04-Aug-19,351747,1.59,1,CENTRAL,31,2019
43290,3842,05-Aug-19,7287064,1,1,SOUTH  ,31,2019
43564,1437,08-Aug-19,7091001,2.59,1,WEST   ,31,2019
43573,4594,08-Aug-19,7137267,0.99,1,WEST   ,31,2019
43589,3964,08-Aug-19,5479793,4,2,WEST   ,31,2019
43593,4037,08-Aug-19,5567248,9.99,1,EAST   ,31,2019
43603,3904,07-Aug-19,5926015,1.25,1,EAST   ,31,2019
43665,1265,08-Aug-19,7331008,2.59,1,EAST   ,31,2019
43687,1699,08-Aug-19,5592252,3.29,1,EAST   ,31,2019
43714,2077,08-Aug-19,1028955,3.99,1,EAST   ,31,2019
43922,1404,10-Aug-19,955481,3.69,1,SOUTH  ,31,2019
43986,1492,10-Aug-19,662527,1,1,EAST   ,31,2019
44143,1187,12-Aug-19,653900,1.39,1,EAST   ,32,2019
44276,1082,13-Aug-19,5878485,2.59,1,EAST   ,32,2019
44343,3105,14-Aug-19,1348432,2.79,1,SOUTH  ,32,2019
44631,2512,16-Aug-19,6489756,2.98,2,WEST   ,32,2019
44681,2175,16-Aug-19,6396497,7.16,4,WEST   ,32,2019
44681,2175,16-Aug-19,6810316,6.59,1,WEST   ,32,2019
44927,3274,18-Aug-19,6492362,2.98,1,SOUTH  ,33,2019
44963,2639,19-Aug-19,6239160,8.76,1,WEST   ,33,2019
44990,3411,19-Aug-19,5905081,1.99,1,SOUTH  ,33,2019
45056,3220,19-Aug-19,6749619,1.99,1,SOUTH  ,33,2019
45142,1895,20-Aug-19,6815028,0.79,1,EAST   ,33,2019
45146,992,20-Aug-19,6186089,0.59,1,EAST   ,33,2019
45230,2189,20-Aug-19,6630959,6.29,1,EAST   ,33,2019
45288,2200,21-Aug-19,983392,3.67,1,WEST   ,33,2019
45351,117,22-Aug-19,2525368,1.2,2,EAST   ,33,2019
45413,3486,22-Aug-19,6251573,10.89,1,SOUTH  ,33,2019
45437,2584,23-Aug-19,1404376,1.54,1,CENTRAL,33,2019
45765,4011,25-Aug-19,6305992,1.99,1,SOUTH  ,34,2019
45812,2639,25-Aug-19,7095388,1.49,1,WEST   ,34,2019
45839,2442,26-Aug-19,92514,1.28,1,WEST   ,34,2019
45864,4293,26-Aug-19,6519423,5.59,1,SOUTH  ,34,2019
45874,53,26-Aug-19,6443074,3.49,1,EAST   ,34,2019
45906,3163,26-Aug-19,4739661,0.89,1,SOUTH  ,34,2019
45973,4857,27-Aug-19,1143710,12.5,10,CENTRAL,34,2019
46000,2629,27-Aug-19,6824364,15.98,2,WEST   ,34,2019
46101,514,28-Aug-19,2287202,5.49,1,CENTRAL,34,2019
46102,4037,28-Aug-19,6151023,2.69,1,EAST   ,34,2019
46117,1245,28-Aug-19,1077983,2,2,EAST   ,34,2019
46161,1631,29-Aug-19,6776494,2.67,1,WEST   ,34,2019
46253,1102,30-Aug-19,6447435,3.98,2,EAST   ,34,2019
46285,1205,29-Aug-19,2518316,14.99,1,EAST   ,34,2019
46307,453,30-Aug-19,5088361,3,1,EAST   ,34,2019
46342,789,30-Aug-19,6556775,5.47,1,CENTRAL,34,2019
46343,3049,30-Aug-19,964389,1.99,1,SOUTH  ,34,2019
46343,3049,30-Aug-19,2499633,4.98,2,SOUTH  ,34,2019
46406,4603,31-Aug-19,2920611,1.89,1,WEST   ,34,2019
46415,3840,31-Aug-19,6355068,3.99,1,EAST   ,34,2019
46425,2024,31-Aug-19,6714515,0.99,1,WEST   ,34,2019
46490,992,31-Aug-19,6225767,9.99,1,EAST   ,34,2019
46536,2077,01-Sep-19,5384728,1.69,1,EAST   ,35,2019
46648,2630,02-Sep-19,6939738,7.99,1,CENTRAL,35,2019
46682,99,01-Sep-19,7189998,1.29,1,SOUTH  ,35,2019
46741,1545,02-Sep-19,790178,3.34,1,WEST   ,35,2019
46784,428,03-Sep-19,928286,3,1,CENTRAL,35,2019
46991,3993,04-Sep-19,598391,0.9,1,WEST   ,35,2019
47141,308,06-Sep-19,2477217,0.55,1,EAST   ,35,2019
47173,3964,06-Sep-19,88513,5.99,1,WEST   ,35,2019
47350,3687,08-Sep-19,7064948,0.25,1,SOUTH  ,36,2019
47389,992,08-Sep-19,7123145,1.49,1,EAST   ,36,2019
47418,808,08-Sep-19,6421783,3,1,CENTRAL,36,2019
47427,991,08-Sep-19,6824045,3.8,1,EAST   ,36,2019
47459,3243,08-Sep-19,7041417,1.99,1,SOUTH  ,36,2019
47690,308,11-Sep-19,6249142,1,1,EAST   ,36,2019
47749,3582,10-Sep-19,823993,7.49,1,SOUTH  ,36,2019
47752,4904,10-Sep-19,602432,4.99,1,CENTRAL,36,2019
47757,2175,10-Sep-19,7165492,1.92,1,WEST   ,36,2019
47784,4126,11-Sep-19,580694,6.99,1,CENTRAL,36,2019
47836,3895,12-Sep-19,1091111,1.99,1,SOUTH  ,36,2019
47838,3163,12-Sep-19,76828,1.88,1,SOUTH  ,36,2019
47901,151,13-Sep-19,3790945,2.99,1,EAST   ,36,2019
47952,4037,12-Sep-19,248241,3.19,1,EAST   ,36,2019
47962,1437,12-Sep-19,7249994,3.69,1,WEST   ,36,2019
47980,401,12-Sep-19,7312215,1,1,CENTRAL,36,2019
48068,2436,14-Sep-19,5212345,1.54,2,WEST   ,36,2019
48088,2745,14-Sep-19,7312617,5.98,2,WEST   ,36,2019
48152,2986,14-Sep-19,7109550,0.89,1,SOUTH  ,36,2019
48154,3014,14-Sep-19,6306734,1,1,SOUTH  ,36,2019
48301,3969,16-Sep-19,7259344,2.99,1,SOUTH  ,37,2019
48312,2607,16-Sep-19,7226512,1.29,1,WEST   ,37,2019
48339,3893,16-Sep-19,137022,1.79,1,SOUTH  ,37,2019
48398,3809,17-Sep-19,7223768,3.99,1,CENTRAL,37,2019
48496,4458,17-Sep-19,7033648,1.29,1,SOUTH  ,37,2019
48539,1187,17-Sep-19,7348489,2.5,2,EAST   ,37,2019
48598,401,18-Sep-19,7151583,2.5,1,CENTRAL,37,2019
48607,3186,18-Sep-19,6440853,3.99,1,CENTRAL,37,2019
48657,1241,19-Sep-19,899466,1.99,1,EAST   ,37,2019
48747,808,19-Sep-19,6193595,3,2,CENTRAL,37,2019
48853,3964,20-Sep-19,88279,3.76,2,WEST   ,37,2019
48856,4078,21-Sep-19,5465068,0.89,1,EAST   ,37,2019
48872,60,21-Sep-19,5951834,0.79,1,EAST   ,37,2019
48908,4453,22-Sep-19,923613,2.98,2,SOUTH  ,38,2019
48940,1082,21-Sep-19,5760363,6.99,1,EAST   ,37,2019
48943,438,21-Sep-19,5859746,3.99,1,CENTRAL,37,2019
48956,2639,21-Sep-19,750080,15.99,1,WEST   ,37,2019
49470,1241,26-Sep-19,5552598,5.99,1,EAST   ,38,2019
49513,1308,26-Sep-19,637938,4.49,1,SOUTH  ,38,2019
49528,1836,26-Sep-19,6322090,6.49,1,SOUTH  ,38,2019
49548,4809,27-Sep-19,6452853,1.49,1,CENTRAL,38,2019
49743,184,28-Sep-19,6956113,5.49,1,EAST   ,38,2019
49865,1270,30-Sep-19,1109162,3.79,1,CENTRAL,39,2019
49866,1270,30-Sep-19,1397992,5.63,1,CENTRAL,39,2019
49950,4005,29-Sep-19,6862625,1.78,1,WEST   ,39,2019
50028,3243,30-Sep-19,578236,7.33,2,SOUTH  ,39,2019
50124,3551,01-Oct-19,5612775,2.49,1,SOUTH  ,39,2019
50233,4816,02-Oct-19,5224791,3.99,1,WEST   ,39,2019
50276,4897,03-Oct-19,6894551,1.79,1,SOUTH  ,39,2019
50297,1631,03-Oct-19,5523463,1.58,2,WEST   ,39,2019
50334,4183,03-Oct-19,6218409,2,2,WEST   ,39,2019
50346,2024,03-Oct-19,585748,4.99,1,WEST   ,39,2019
50446,3687,04-Oct-19,6669859,2,2,SOUTH  ,39,2019
50447,482,04-Oct-19,6310272,1.29,1,CENTRAL,39,2019
50474,4171,04-Oct-19,6939824,3.29,1,EAST   ,39,2019
50759,4982,07-Oct-19,947451,3.99,1,WEST   ,40,2019
50846,1102,07-Oct-19,4024002,3,1,EAST   ,40,2019
50876,1748,08-Oct-19,1083377,2.99,1,WEST   ,40,2019
50985,3811,09-Oct-19,5804094,1.49,1,SOUTH  ,40,2019
51431,4372,12-Oct-19,2492923,2,1,CENTRAL,40,2019
51464,1441,13-Oct-19,6852033,5.19,1,WEST   ,41,2019
51465,1795,13-Oct-19,7049974,2.98,2,WEST   ,41,2019
51465,1795,13-Oct-19,6603848,0,1,WEST   ,41,2019
51493,3940,13-Oct-19,2456937,2.49,1,EAST   ,41,2019
51620,4146,13-Oct-19,647413,2.99,1,WEST   ,41,2019
51811,651,16-Oct-19,561656,3.99,1,CENTRAL,41,2019
51821,845,16-Oct-19,2222598,1.49,1,EAST   ,41,2019
51936,1290,17-Oct-19,2961125,10.99,1,CENTRAL,41,2019
52039,2004,18-Oct-19,7135141,8.98,2,EAST   ,41,2019
52042,2175,18-Oct-19,7071023,5.56,4,WEST   ,41,2019
52074,1631,17-Oct-19,5677593,1.76,2,WEST   ,41,2019
52074,1631,17-Oct-19,590373,1.59,1,WEST   ,41,2019
52306,4623,20-Oct-19,7091426,4.99,1,EAST   ,42,2019
52318,4725,20-Oct-19,5789483,6,6,CENTRAL,42,2019
52340,1652,20-Oct-19,6826614,1.49,1,CENTRAL,42,2019
52352,1924,20-Oct-19,7154698,3.34,2,SOUTH  ,42,2019
52374,3940,20-Oct-19,2535220,2.99,1,EAST   ,42,2019
52405,1080,21-Oct-19,7203631,2.29,1,EAST   ,42,2019
52412,1990,21-Oct-19,5370964,3.5,1,CENTRAL,42,2019
52447,4982,21-Oct-19,7200765,3.49,1,WEST   ,42,2019
52589,2575,22-Oct-19,6052776,3.98,2,WEST   ,42,2019
52593,2638,22-Oct-19,7176589,3.99,1,WEST   ,42,2019
52605,3800,22-Oct-19,6874560,0.99,1,CENTRAL,42,2019
52611,117,22-Oct-19,6394734,4,2,EAST   ,42,2019
52612,4614,22-Oct-19,7124840,0.66,2,WEST   ,42,2019
52623,2453,22-Oct-19,100035,3.49,1,WEST   ,42,2019
52624,4904,22-Oct-19,3686354,0.96,1,CENTRAL,42,2019
52781,210,23-Oct-19,7007878,2.5,2,EAST   ,42,2019
52819,4171,23-Oct-19,1102716,2.76,4,EAST   ,42,2019
52822,2264,24-Oct-19,32751,8.99,1,SOUTH  ,42,2019
52823,2710,24-Oct-19,6819640,5.99,1,WEST   ,42,2019
52843,3243,24-Oct-19,960456,3.69,1,SOUTH  ,42,2019
52848,4982,24-Oct-19,7112673,2.49,1,WEST   ,42,2019
52883,4146,25-Oct-19,5515878,8.49,1,WEST   ,42,2019
52910,632,25-Oct-19,6988706,1.88,1,CENTRAL,42,2019
52938,4420,25-Oct-19,4315900,9.99,1,EAST   ,42,2019
52954,577,25-Oct-19,614826,1.79,1,CENTRAL,42,2019
52954,577,25-Oct-19,968514,7.98,2,CENTRAL,42,2019
52955,2607,25-Oct-19,4794951,1,1,WEST   ,42,2019
52955,2607,25-Oct-19,7136243,4.99,1,WEST   ,42,2019
52974,3840,25-Oct-19,6763270,5.98,2,EAST   ,42,2019
53015,4214,26-Oct-19,1339348,1.86,1,CENTRAL,42,2019
53030,3895,26-Oct-19,1387810,1.39,1,SOUTH  ,42,2019
53039,4568,26-Oct-19,6068859,12.87,3,EAST   ,42,2019
53040,438,26-Oct-19,4588021,4.49,1,CENTRAL,42,2019
53045,1195,27-Oct-19,1028458,0.99,1,EAST   ,43,2019
53059,992,27-Oct-19,6767060,1.49,1,EAST   ,43,2019
53059,992,27-Oct-19,470630,1.99,1,EAST   ,43,2019
53059,992,27-Oct-19,1110021,2,2,EAST   ,43,2019
53059,992,27-Oct-19,972131,2.79,1,EAST   ,43,2019
53091,4065,26-Oct-19,6606635,2.99,1,EAST   ,42,2019
53117,308,26-Oct-19,6869723,2.79,1,EAST   ,42,2019
53186,1187,27-Oct-19,103082,6.99,1,EAST   ,43,2019
53192,1082,27-Oct-19,6438006,3.69,1,EAST   ,43,2019
53227,4725,27-Oct-19,573331,2.69,1,CENTRAL,43,2019
53227,4725,27-Oct-19,4849711,1.15,1,CENTRAL,43,2019
53227,4725,27-Oct-19,4567321,1.98,2,CENTRAL,43,2019
53232,183,27-Oct-19,6845649,3.5,2,EAST   ,43,2019
53262,1290,28-Oct-19,5736889,3.29,1,CENTRAL,43,2019
53282,2433,28-Oct-19,3133071,1.99,1,WEST   ,43,2019
53328,3809,29-Oct-19,580698,0.94,1,CENTRAL,43,2019
53334,136,29-Oct-19,6730288,7.49,1,EAST   ,43,2019
53343,4774,29-Oct-19,5795406,3,1,WEST   ,43,2019
53408,2024,28-Oct-19,5868161,0.99,1,WEST   ,43,2019
53417,720,29-Oct-19,5132796,8.73,2,CENTRAL,43,2019
53457,3486,29-Oct-19,7004077,3.99,1,SOUTH  ,43,2019
53459,4420,29-Oct-19,5215163,3.34,1,EAST   ,43,2019
53462,764,29-Oct-19,7062387,9.98,2,CENTRAL,43,2019
53489,1600,30-Oct-19,6854448,3.49,1,WEST   ,43,2019
53492,3246,30-Oct-19,120706,5.98,2,SOUTH  ,43,2019
53508,3205,30-Oct-19,6307530,2.59,1,SOUTH  ,43,2019
53524,3655,30-Oct-19,840086,2.18,2,SOUTH  ,43,2019
53527,3163,30-Oct-19,6779717,3.99,1,SOUTH  ,43,2019
53547,4719,30-Oct-19,6976413,10,4,CENTRAL,43,2019
53561,2990,30-Oct-19,7064855,2.5,2,CENTRAL,43,2019
53572,1729,30-Oct-19,6412176,1.5,1,CENTRAL,43,2019
53572,1729,30-Oct-19,5918596,2,2,CENTRAL,43,2019
53617,2375,31-Oct-19,7187466,4,2,WEST   ,43,2019
53619,632,31-Oct-19,7078887,1.49,1,CENTRAL,43,2019
53680,2004,31-Oct-19,2916106,0.84,1,EAST   ,43,2019
53681,1895,01-Nov-19,1347010,13.99,1,EAST   ,43,2019
53691,3186,01-Nov-19,7167456,1.99,1,CENTRAL,43,2019
53695,2986,01-Nov-19,6466488,9.44,2,SOUTH  ,43,2019
53698,2575,01-Nov-19,7228782,8.99,1,WEST   ,43,2019
53703,4414,01-Nov-19,6755661,3.69,1,CENTRAL,43,2019
53711,2175,01-Nov-19,76783,1.54,2,WEST   ,43,2019
53711,2175,01-Nov-19,1040893,4,4,WEST   ,43,2019
53751,2710,31-Oct-19,7293990,2.84,1,WEST   ,43,2019
53758,1990,31-Oct-19,6928006,3.49,1,CENTRAL,43,2019
53770,3840,01-Nov-19,6580709,1.79,1,EAST   ,43,2019
53809,1699,01-Nov-19,6753781,6.89,1,EAST   ,43,2019
53833,308,02-Nov-19,4122717,3.29,1,EAST   ,43,2019
53841,4293,02-Nov-19,607096,3.99,1,SOUTH  ,43,2019
53843,99,02-Nov-19,350168,2.99,1,SOUTH  ,43,2019
53882,4414,02-Nov-19,7011702,1,1,CENTRAL,43,2019
53908,3247,01-Nov-19,7253191,1.5,1,SOUTH  ,43,2019
53927,2555,02-Nov-19,5219122,5.69,1,WEST   ,43,2019
53962,1275,02-Nov-19,654698,1.58,2,EAST   ,43,2019
53991,2200,03-Nov-19,7174596,1,3,WEST   ,44,2019
53997,1187,03-Nov-19,7268922,1.86,1,EAST   ,44,2019
54027,1034,03-Nov-19,7253470,1,1,EAST   ,44,2019
54029,3672,02-Nov-19,7303064,1.79,1,EAST   ,43,2019
54033,1895,02-Nov-19,5732788,1,1,EAST   ,43,2019
54074,1916,03-Nov-19,7302966,9.99,1,WEST   ,44,2019
54079,2077,03-Nov-19,7279515,4.49,1,EAST   ,44,2019
54149,2507,04-Nov-19,986616,4.48,1,WEST   ,44,2019
54158,2178,04-Nov-19,7273444,3,3,SOUTH  ,44,2019
54173,2707,04-Nov-19,6822563,3,1,EAST   ,44,2019
54213,1082,04-Nov-19,7266252,0.59,1,EAST   ,44,2019
54316,577,06-Nov-19,7147450,10,1,CENTRAL,44,2019
54316,577,06-Nov-19,6948754,0.79,1,CENTRAL,44,2019
54381,3819,05-Nov-19,6477757,0.89,1,SOUTH  ,44,2019
54411,4457,06-Nov-19,6681060,0.03,1,SOUTH  ,44,2019
54495,984,07-Nov-19,6729945,1.9,5,EAST   ,44,2019
54545,4614,08-Nov-19,6187703,1.27,1,WEST   ,44,2019
54545,4614,08-Nov-19,6264500,2.38,1,WEST   ,44,2019
54578,3635,07-Nov-19,266721,6.99,1,SOUTH  ,44,2019
54605,3785,07-Nov-19,6422955,6.99,1,EAST   ,44,2019
54608,4017,07-Nov-19,561823,9.87,3,WEST   ,44,2019
54636,3840,08-Nov-19,95383,1.49,1,EAST   ,44,2019
54672,2291,08-Nov-19,2501507,3.99,1,SOUTH  ,44,2019
54683,2745,09-Nov-19,6743135,3.98,2,WEST   ,44,2019
54701,53,09-Nov-19,6071802,4.99,1,EAST   ,44,2019
54703,2420,09-Nov-19,2474585,1.17,1,WEST   ,44,2019
